Date,Close SPX,Close XLK,Price relative
2016-12-30,2238.83,48.36,0.021600568
2016-12-29,2249.26,48.74,0.021669349
2016-12-28,2249.92,48.73,0.021658548
2016-12-27,2268.88,49.17,0.021671485
2016-12-23,2263.79,48.97,0.021631865
2016-12-22,2260.96,48.92,0.021636827
2016-12-21,2265.18,49.02,0.021640664
2016-12-20,2270.76,49.12,0.021631524
2016-12-19,2262.53,48.94,0.021630652
2016-12-16,2258.07,48.59,0.021518376
2016-12-15,2262.03,49.16,0.021732691
2016-12-14,2253.28,48.94,0.021719449
2016-12-13,2271.72,49.11,0.021617981
2016-12-12,2256.96,48.5,0.021489083
2016-12-09,2259.53,48.65,0.021531026
2016-12-08,2246.19,48.3,0.021503079
2016-12-07,2241.35,48.18,0.021495973
2016-12-06,2212.23,47.28,0.0213721
2016-12-05,2204.71,47.14,0.021381497
2016-12-02,2191.95,46.69,0.021300668
2016-12-01,2191.08,46.52,0.021231539
2016-11-30,2198.81,47.5,0.021602594
2016-11-29,2204.66,48.07,0.021803816
2016-11-28,2201.72,48.04,0.021819305
2016-11-25,2213.35,48,0.021686584
2016-11-23,2204.72,47.8,0.021680758
2016-11-22,2202.94,47.99,0.021784524
2016-11-21,2198.18,47.84,0.021763459
2016-11-18,2181.9,47.36,0.021705853
2016-11-17,2187.12,47.4,0.021672336
2016-11-16,2176.94,47.1,0.021635874
2016-11-15,2180.39,46.67,0.021404428
2016-11-14,2164.2,46.02,0.021264208
2016-11-11,2164.45,46.73,0.02158978
2016-11-10,2167.48,46.59,0.021495008
2016-11-09,2163.26,47.35,0.021888261
2016-11-08,2139.56,47.41,0.022158762
2016-11-07,2131.52,47.18,0.022134439
2016-11-04,2085.18,46.18,0.022146769
2016-11-03,2088.66,46.26,0.022148172
2016-11-02,2097.94,46.71,0.022264698
2016-11-01,2111.72,47.01,0.022261474
2016-10-31,2126.15,47.42,0.022303224
2016-10-28,2126.41,47.44,0.022309903
2016-10-27,2133.04,47.49,0.022263999
2016-10-26,2139.43,47.55,0.022225546
2016-10-25,2143.16,47.82,0.022312846
2016-10-24,2151.33,47.99,0.022307131
2016-10-21,2141.16,47.53,0.022198248
2016-10-20,2141.34,47.4,0.022135672
2016-10-19,2144.29,47.62,0.022207817
2016-10-18,2139.6,47.53,0.022214433
2016-10-17,2126.5,47.27,0.022229015
2016-10-14,2132.98,47.37,0.022208366
2016-10-13,2132.55,47.19,0.022128438
2016-10-12,2139.18,47.49,0.022200095
2016-10-11,2136.73,47.41,0.02218811
2016-10-10,2163.66,47.95,0.022161523
2016-10-07,2153.74,47.62,0.022110375
2016-10-06,2160.77,47.75,0.022098604
2016-10-05,2159.73,47.64,0.022058313
2016-10-04,2150.49,47.47,0.022074039
2016-10-03,2161.2,47.64,0.022043309
2016-09-30,2168.27,47.78,0.022036001
2016-09-29,2151.13,47.53,0.022095364
2016-09-28,2171.37,47.82,0.022022962
2016-09-27,2159.93,47.73,0.022097938
2016-09-26,2146.1,47.21,0.021998043
2016-09-23,2164.69,47.49,0.021938476
2016-09-22,2177.18,47.91,0.02200553
2016-09-21,2163.12,47.62,0.022014498
2016-09-20,2139.76,47.09,0.022007141
2016-09-19,2139.12,47.12,0.02202775
2016-09-16,2139.16,47.21,0.02206941
2016-09-15,2147.26,47.58,0.022158472
2016-09-14,2125.77,46.81,0.022020256
2016-09-13,2127.02,46.59,0.021903884
2016-09-12,2159.04,46.93,0.021736513
2016-09-09,2127.81,46.16,0.021693666
2016-09-08,2181.3,47.32,0.021693486
2016-09-07,2186.16,47.71,0.021823654
2016-09-06,2186.48,47.59,0.021765578
2016-09-02,2179.98,47.35,0.021720383
2016-09-01,2170.86,47.14,0.021714896
2016-08-31,2170.95,46.99,0.021644902
2016-08-30,2176.12,47.07,0.021630241
2016-08-29,2180.38,47.23,0.021661362
2016-08-26,2169.04,47.05,0.021691624
2016-08-25,2172.47,47.03,0.02164817
2016-08-24,2175.44,46.93,0.021572647
2016-08-23,2186.9,47.19,0.02157849
2016-08-22,2182.64,47.02,0.021542719
2016-08-19,2183.87,47.02,0.021530586
2016-08-18,2187.02,46.99,0.021485857
2016-08-17,2182.22,46.97,0.021523953
2016-08-16,2178.15,46.99,0.021573354
2016-08-15,2190.15,47.34,0.021614958
2016-08-12,2184.05,47.11,0.021570019
2016-08-11,2185.79,47.16,0.021575723
2016-08-10,2175.49,46.99,0.021599732
2016-08-09,2181.74,47.14,0.021606608
2016-08-08,2180.89,47.04,0.021569176
2016-08-05,2182.87,47.05,0.021554192
2016-08-04,2164.25,46.6,0.021531708
2016-08-03,2163.79,46.35,0.021420748
2016-08-02,2157.03,46.19,0.021413703
2016-08-01,2170.84,46.54,0.021438706
2016-07-29,2173.6,46.45,0.021370077
2016-07-28,2170.06,46.28,0.021326599
2016-07-27,2166.58,46.25,0.021347008
2016-07-26,2169.18,45.87,0.02114624
2016-07-25,2168.48,45.77,0.02110695
2016-07-22,2175.03,45.83,0.021070974
2016-07-21,2165.17,45.56,0.021042228
2016-07-20,2173.02,45.8,0.021076658
2016-07-19,2163.78,45.21,0.020893991
2016-07-18,2166.89,45.31,0.020910152
2016-07-15,2161.74,45.01,0.02082119
2016-07-14,2163.75,45.05,0.020820335
2016-07-13,2152.43,44.76,0.020795101
2016-07-12,2152.14,44.75,0.020793257
2016-07-11,2137.16,44.39,0.020770555
2016-07-08,2129.9,44.13,0.020719283
2016-07-07,2097.9,43.45,0.020711187
2016-07-06,2099.73,43.45,0.020693137
2016-07-05,2088.55,43.15,0.020660267
2016-07-01,2102.95,43.47,0.020670962
2016-06-30,2098.86,43.37,0.020663598
2016-06-29,2070.77,42.9,0.020716931
2016-06-28,2036.09,42.25,0.020750556
2016-06-27,2000.54,41.43,0.020709408
2016-06-24,2037.41,42.28,0.020751837
2016-06-23,2113.32,43.97,0.020806125
2016-06-22,2085.45,43.38,0.020801266
2016-06-21,2088.9,43.53,0.020838719
2016-06-20,2083.25,43.23,0.02075123
2016-06-17,2071.22,43.05,0.020784851
2016-06-16,2077.99,43.55,0.020957752
2016-06-15,2071.5,43.46,0.020979966
2016-06-14,2075.32,43.57,0.020994353
2016-06-13,2079.06,43.47,0.020908487
2016-06-10,2096.07,43.96,0.020972582
2016-06-09,2115.48,44.3,0.020940874
2016-06-08,2119.12,44.29,0.020900185
2016-06-07,2112.13,44.2,0.020926742
2016-06-06,2109.41,44.02,0.020868394
2016-06-03,2099.13,43.94,0.020932482
2016-06-02,2105.26,44.04,0.020919031
2016-06-01,2099.33,44.08,0.020997175
2016-05-31,2096.96,44.19,0.021073363
2016-05-27,2099.06,44.1,0.021009404
2016-05-26,2090.1,43.89,0.020998995
2016-05-25,2090.54,43.75,0.020927607
2016-05-24,2076.06,43.45,0.020929068
2016-05-23,2048.04,42.65,0.020824789
2016-05-20,2052.32,42.73,0.02082034
2016-05-19,2040.04,42.22,0.020695673
2016-05-18,2047.63,42.45,0.020731284
2016-05-17,2047.21,42.37,0.02069646
2016-05-16,2066.66,42.8,0.020709744
2016-05-13,2046.61,42.21,0.02062435
2016-05-12,2064.11,42.37,0.020527007
2016-05-11,2064.46,42.49,0.020581653
2016-05-10,2084.39,42.8,0.020533585
2016-05-09,2058.69,42.25,0.02052276
2016-05-06,2057.14,42.25,0.020538223
2016-05-05,2050.63,41.94,0.020452251
2016-05-04,2051.12,41.92,0.020437615
2016-05-03,2063.37,42.05,0.020379282
2016-05-02,2081.43,42.44,0.020389828
2016-04-29,2065.3,42.13,0.020398974
2016-04-28,2075.81,42.5,0.020473935
2016-04-27,2095.15,43.04,0.020542682
2016-04-26,2091.7,43.24,0.020672181
2016-04-25,2087.79,43.45,0.02081148
2016-04-22,2091.58,43.44,0.020768988
2016-04-21,2091.48,44.21,0.021138141
2016-04-20,2102.4,44.37,0.021104452
2016-04-19,2100.8,44.28,0.021077685
2016-04-18,2094.34,44.53,0.021262068
2016-04-15,2080.73,44.34,0.021309829
2016-04-14,2082.78,44.51,0.021370476
2016-04-13,2082.42,44.52,0.021378973
2016-04-12,2061.72,44.07,0.021375356
2016-04-11,2041.99,43.77,0.021434973
2016-04-08,2047.6,43.89,0.021434851
2016-04-07,2041.91,43.89,0.021494581
2016-04-06,2066.66,44.53,0.021546844
2016-04-05,2045.17,44.1,0.021563
2016-04-04,2066.13,44.53,0.021552371
2016-04-01,2072.78,44.7,0.021565241
2016-03-31,2059.74,44.36,0.021536699
2016-03-30,2063.95,44.45,0.021536374
2016-03-29,2055.01,44.19,0.021503545
2016-03-28,2037.05,43.51,0.021359319
2016-03-24,2035.94,43.62,0.021424993
2016-03-23,2036.71,43.5,0.021357974
2016-03-22,2049.8,43.75,0.021343546
2016-03-21,2051.6,43.74,0.021319945
2016-03-18,2049.58,43.59,0.021267772
2016-03-17,2040.59,43.74,0.021434977
2016-03-16,2027.22,43.58,0.02149742
2016-03-15,2015.93,43.08,0.02136979
2016-03-14,2019.64,42.92,0.021251312
2016-03-11,2022.19,42.87,0.021199788
2016-03-10,1989.57,42.22,0.021220666
2016-03-09,1989.26,42.26,0.021244081
2016-03-08,1979.26,41.9,0.021169528
2016-03-07,2001.76,42.16,0.021061466
2016-03-04,1999.99,42.42,0.021210106
2016-03-03,1993.4,42.31,0.021225043
2016-03-02,1986.45,42.31,0.021299303
2016-03-01,1978.35,42.19,0.021325852
2016-02-29,1932.23,40.97,0.02120348
2016-02-26,1948.05,41.26,0.021180155
2016-02-25,1951.7,41.37,0.021196905
2016-02-24,1929.8,40.86,0.021173179
2016-02-23,1921.27,40.55,0.021105831
2016-02-22,1945.5,41.2,0.021177075
2016-02-19,1917.78,40.66,0.021201598
2016-02-18,1917.83,40.63,0.021185402
2016-02-17,1926.82,40.79,0.021169595
2016-02-16,1895.58,39.97,0.021085895
2016-02-12,1864.78,39.27,0.021058784
2016-02-11,1829.08,38.73,0.02117458
2016-02-10,1851.86,38.83,0.020968108
2016-02-09,1852.21,38.75,0.020920954
2016-02-08,1853.44,38.93,0.021004187
2016-02-05,1880.05,39.5,0.02101008
2016-02-04,1915.45,40.64,0.021216946
2016-02-03,1912.53,40.6,0.021228425
2016-02-02,1903.03,40.65,0.021360672
2016-02-01,1939.38,41.39,0.021341872
2016-01-29,1940.24,41.24,0.021255102
2016-01-28,1893.36,39.98,0.0211159
2016-01-27,1882.95,39.47,0.020961789
2016-01-26,1903.63,40.3,0.02117008
2016-01-25,1877.08,39.91,0.021261747
2016-01-22,1906.9,40.38,0.02117573
2016-01-21,1868.99,39.29,0.021022049
2016-01-20,1859.33,39.07,0.021012946
2016-01-19,1881.33,39.38,0.020932
2016-01-15,1880.33,39.34,0.020921859
2016-01-14,1921.84,40.48,0.021063148
2016-01-13,1890.28,39.73,0.02101805
2016-01-12,1938.68,40.83,0.021060722
2016-01-11,1923.67,40.35,0.020975531
2016-01-08,1922.03,40.09,0.020858155
2016-01-07,1943.09,40.41,0.020796772
2016-01-06,1990.26,41.64,0.02092189
2016-01-05,2016.71,42.16,0.020905336
2016-01-04,2012.66,42.27,0.021002057
2015-12-31,2043.94,42.83,0.020954627
2015-12-30,2063.36,43.44,0.02105304
2015-12-29,2078.36,43.81,0.02107912
2015-12-28,2056.5,43.22,0.02101629
2015-12-25,2060.99,43.25,0.020985061
2015-12-24,2060.99,43.27,0.020994765
2015-12-23,2064.29,42.91,0.020786808
2015-12-22,2038.97,42.6,0.020892902
2015-12-21,2021.15,42.17,0.020864359
2015-12-18,2005.55,43.22,0.021550198
2015-12-17,2041.89,43.91,0.021504586
2015-12-16,2073.07,43.32,0.020896545
2015-12-15,2043.41,43.13,0.021106875
2015-12-14,2021.94,42.8,0.021167789
2015-12-11,2012.37,43.71,0.021720658
2015-12-10,2052.23,43.59,0.021240309
2015-12-09,2047.62,44.24,0.021605571
2015-12-08,2063.59,44.35,0.021491672
2015-12-07,2077.07,44.57,0.021458112
2015-12-04,2091.69,43.5,0.020796581
2015-12-03,2049.62,44.07,0.021501547
2015-12-02,2079.51,44.35,0.02132714
2015-12-01,2102.63,43.96,0.02090715
2015-11-30,2080.41,43.91,0.021106417
2015-11-27,2090.11,43.81,0.020960619
2015-11-26,2088.87,43.95,0.021040084
2015-11-25,2088.87,43.94,0.021035297
2015-11-24,2089.14,44.2,0.021157031
2015-11-23,2086.59,43.88,0.021029527
2015-11-20,2089.17,43.68,0.020907825
2015-11-19,2081.24,43.03,0.020675174
2015-11-18,2083.58,43.02,0.020647155
2015-11-17,2050.44,42.37,0.020663858
2015-11-16,2053.19,43.22,0.021050171
2015-11-13,2023.04,43.6,0.021551724
2015-11-12,2045.97,43.62,0.021319961
2015-11-11,2075,43.91,0.021161446
2015-11-10,2081.72,44.34,0.021299694
2015-11-09,2078.58,44.19,0.021259706
2015-11-06,2099.2,44.32,0.021112805
2015-11-05,2099.93,44.27,0.021081655
2015-11-04,2102.31,44.04,0.020948385
2015-11-03,2109.79,43.65,0.020689263
2015-11-02,2104.05,43.94,0.020883534
2015-10-30,2079.36,44.06,0.021189212
2015-10-29,2089.41,43.41,0.0207762
2015-10-28,2090.35,43.66,0.020886454
2015-10-27,2065.89,43.83,0.021216038
2015-10-26,2071.18,42.64,0.020587298
2015-10-23,2075.15,41.7,0.020094933
2015-10-22,2052.51,42.02,0.020472495
2015-10-21,2018.94,42.13,0.020867386
2015-10-20,2030.77,41.97,0.020667038
2015-10-19,2033.66,41.89,0.02059833
2015-10-16,2033.11,41.36,0.020343218
2015-10-15,2023.86,41.44,0.020475725
2015-10-14,1994.24,41.53,0.020824976
2015-10-13,2003.69,41.48,0.020701805
2015-10-12,2017.46,41.3,0.020471286
2015-10-09,2014.89,41.11,0.020403099
2015-10-08,2013.43,40.92,0.020323528
2015-10-07,1995.83,40.87,0.020477696
2015-10-06,1979.92,40.08,0.020243242
2015-10-05,1987.05,39.52,0.01988878
2015-10-02,1951.36,39.5,0.020242293
2015-10-01,1923.82,38.73,0.020131821
2015-09-30,1920.03,38.9,0.0202601
2015-09-29,1884.09,39.81,0.021129564
2015-09-28,1881.77,39.88,0.021192813
2015-09-25,1931.34,39.88,0.020648876
2015-09-24,1932.24,39.78,0.020587505
2015-09-23,1938.76,40.46,0.020869009
2015-09-22,1942.74,40.06,0.020620361
2015-09-21,1966.97,40.77,0.020727312
2015-09-18,1958.03,41.05,0.020964949
2015-09-17,1990.2,40.88,0.020540649
2015-09-16,1995.31,40.36,0.020227433
2015-09-15,1978.09,40.46,0.020454074
2015-09-14,1953.03,40.27,0.020619243
2015-09-11,1961.05,39.87,0.020330945
2015-09-10,1952.29,40.4,0.020693647
2015-09-09,1942.04,39.3,0.020236452
2015-09-08,1969.41,39.91,0.020264952
2015-09-07,1921.22,39.88,0.020757644
2015-09-04,1921.22,38.94,0.020268371
2015-09-03,1951.13,40.23,0.020618821
2015-09-02,1948.86,40.6,0.020832692
2015-09-01,1913.85,40.52,0.021171983
2015-08-31,1972.18,39.6,0.020079303
2015-08-28,1988.87,37.7,0.018955487
2015-08-27,1987.66,38.14,0.019188392
2015-08-26,1940.51,39.56,0.020386393
2015-08-25,1867.61,41.13,0.022022799
2015-08-24,1893.21,42.16,0.022269056
2015-08-21,1970.89,42.44,0.021533419
2015-08-20,2035.73,42.66,0.020955628
2015-08-19,2079.61,42.42,0.020398055
2015-08-18,2096.92,42.21,0.020129523
2015-08-17,2102.44,42.33,0.020133749
2015-08-14,2091.54,42.14,0.020147834
2015-08-13,2083.39,42.78,0.020533841
2015-08-12,2086.05,42.12,0.020191271
2015-08-11,2084.07,42.09,0.020196059
2015-08-10,2104.18,42.51,0.020202644
2015-08-07,2077.57,42.1,0.020264058
2015-08-06,2083.56,42.35,0.020325789
2015-08-05,2099.84,42.58,0.020277735
2015-08-04,2093.32,42.72,0.020407773
2015-08-03,2098.04,42.64,0.020323731
2015-07-31,2103.84,42.36,0.020134611
2015-07-30,2108.63,41.98,0.019908661
2015-07-29,2108.57,42.36,0.020089445
2015-07-28,2093.25,42.59,0.020346351
2015-07-27,2067.64,42.68,0.020641891
2015-07-24,2079.65,43.38,0.020859279
2015-07-23,2102.15,43.67,0.02077397
2015-07-22,2114.15,43.44,0.020547265
2015-07-21,2119.21,42.78,0.020186768
2015-07-20,2128.28,42.24,0.019847013
2015-07-17,2126.64,42.23,0.019857616
2015-07-16,2124.29,42.07,0.019804264
2015-07-15,2107.4,41.44,0.019664041
2015-07-14,2108.95,40.79,0.019341378
2015-07-13,2099.6,40.95,0.019503715
2015-07-10,2076.62,41.63,0.020046999
2015-07-09,2051.31,41.57,0.020265099
2015-07-08,2046.68,41.74,0.020394004
2015-07-07,2081.34,41.68,0.02002556
2015-07-06,2068.76,41.4,0.020011988
2015-07-03,2076.78,41.36,0.019915446
2015-07-02,2076.78,42.26,0.020348809
2015-07-01,2077.42,42.62,0.020515832
2015-06-30,2063.11,42.72,0.020706603
2015-06-29,2057.64,42.92,0.020858848
2015-06-26,2101.49,42.89,0.020409329
2015-06-25,2102.31,42.54,0.020234884
2015-06-24,2108.58,43.09,0.020435554
2015-06-23,2124.2,42.71,0.020106393
2015-06-22,2122.85,42.69,0.020109758
2015-06-19,2109.99,42.41,0.020099621
2015-06-18,2121.24,42.67,0.020115593
2015-06-17,2100.44,43.05,0.020495706
2015-06-16,2096.29,43.03,0.02052674
2015-06-15,2084.43,42.37,0.0203269
2015-06-12,2094.11,42.47,0.020280692
2015-06-11,2108.86,42.95,0.020366454
2015-06-10,2105.2,43.09,0.020468364
2015-06-09,2080.15,43.49,0.020907146
2015-06-08,2079.28,43.4,0.02087261
2015-06-05,2092.83,43.49,0.020780474
2015-06-04,2095.84,43.37,0.020693374
2015-06-03,2114.07,43.69,0.020666298
2015-06-02,2109.6,43.78,0.020752749
2015-06-01,2111.73,42.97,0.020348245
2015-05-29,2107.39,43.6,0.020689099
2015-05-28,2120.79,43.63,0.020572523
2015-05-27,2123.48,43.44,0.020456986
2015-05-26,2104.2,43.41,0.020630168
2015-05-25,2126.06,43.52,0.020469789
2015-05-22,2126.06,43.31,0.020371015
2015-05-21,2130.82,43.45,0.020391211
2015-05-20,2125.85,42.76,0.020114307
2015-05-19,2127.83,42.58,0.020010997
2015-05-18,2129.2,42.81,0.020106143
2015-05-15,2122.73,43.03,0.020271066
2015-05-14,2121.1,42.42,0.019999057
2015-05-13,2098.48,42.11,0.020066906
2015-05-12,2099.12,42.47,0.020232288
2015-05-11,2105.33,43.14,0.020490849
2015-05-08,2116.1,43.1,0.020367657
2015-05-07,2088,42.58,0.02039272
2015-05-06,2080.15,43.18,0.020758118
2015-05-05,2089.46,43.39,0.020766131
2015-05-04,2114.49,43.25,0.020454105
2015-05-01,2108.29,43.13,0.020457337
2015-04-30,2085.51,42.76,0.020503378
2015-04-29,2106.85,42.59,0.020215013
2015-04-28,2114.76,42.16,0.019936068
2015-04-27,2108.92,42.18,0.020000759
2015-04-24,2117.69,41.47,0.019582658
2015-04-23,2112.93,42.05,0.019901275
2015-04-22,2107.96,42.2,0.020019355
2015-04-21,2097.29,41.83,0.019944786
2015-04-20,2100.4,41.96,0.019977147
2015-04-17,2081.18,42.08,0.020219299
2015-04-16,2104.99,41.92,0.019914584
2015-04-15,2106.63,41.81,0.019846864
2015-04-14,2095.84,41.68,0.019887014
2015-04-13,2092.43,41.77,0.019962436
2015-04-10,2102.06,41.37,0.019680694
2015-04-09,2091.18,41.38,0.019787871
2015-04-08,2081.9,41.44,0.019904895
2015-04-07,2076.33,41.87,0.020165388
2015-04-06,2080.62,41.37,0.019883496
2015-04-03,2066.96,41.34,0.020000387
2015-04-02,2066.96,41.31,0.019985873
2015-04-01,2059.69,42.4,0.020585622
2015-03-31,2067.89,42.54,0.020571694
2015-03-30,2086.24,42.54,0.020390751
2015-03-27,2061.02,42.44,0.020591746
2015-03-26,2056.15,42.56,0.020698879
2015-03-25,2061.05,41.99,0.020373111
2015-03-24,2091.5,41.98,0.020071719
2015-03-23,2104.42,41.49,0.019715646
2015-03-20,2108.1,41.72,0.019790333
2015-03-19,2089.27,41.45,0.019839465
2015-03-18,2099.5,41.72,0.019871398
2015-03-17,2074.28,42.59,0.020532426
2015-03-16,2081.19,42.39,0.020368155
2015-03-13,2053.4,42.92,0.020901919
2015-03-12,2065.95,42.97,0.020799148
2015-03-11,2040.24,43.14,0.021144571
2015-03-10,2044.16,43.43,0.021245891
2015-03-09,2079.43,43.09,0.020722025
2015-03-06,2071.26,43.24,0.020876182
2015-03-05,2101.04,42.97,0.020451776
2015-03-04,2098.53,43.24,0.0206049
2015-03-03,2107.78,43.11,0.020452799
2015-03-02,2117.39,43.08,0.020345803
2015-02-27,2104.5,42.86,0.020365883
2015-02-26,2110.74,42.71,0.02023461
2015-02-25,2113.86,42.67,0.020185821
2015-02-24,2115.48,42.65,0.020160909
2015-02-23,2109.66,42.38,0.020088545
2015-02-20,2110.3,41.81,0.019812349
2015-02-19,2097.45,41.65,0.019857446
2015-02-18,2099.68,41.04,0.019545836
2015-02-17,2100.34,41.1,0.01956826
2015-02-16,2096.99,41.23,0.019661515
2015-02-13,2096.99,40.85,0.019480303
2015-02-12,2088.48,40.77,0.019521374
2015-02-11,2068.53,40.31,0.019487269
2015-02-10,2068.59,39.9,0.019288501
2015-02-09,2046.74,40.4,0.019738706
2015-02-06,2055.47,40.02,0.01947
2015-02-05,2062.52,40.09,0.019437387
2015-02-04,2041.51,41.28,0.020220327
2015-02-03,2050.03,41.45,0.020219216
2015-02-02,2020.85,41.46,0.020516119
2015-01-30,1994.99,40.79,0.020446218
2015-01-29,2021.25,40.72,0.020145949
2015-01-28,2002.16,40.38,0.020168218
2015-01-27,2029.55,39.99,0.019703875
2015-01-26,2057.09,40.51,0.019692867
2015-01-23,2051.82,40.74,0.019855543
2015-01-22,2063.15,40.77,0.019761045
2015-01-21,2032.12,41.25,0.020298998
2015-01-20,2022.55,41.38,0.020459321
2015-01-19,2019.42,40.49,0.020050311
2015-01-16,2019.42,40.15,0.019881946
2015-01-15,1992.67,40.64,0.020394747
2015-01-14,2011.27,41.27,0.020519373
2015-01-13,2023.03,41.35,0.020439638
2015-01-12,2028.26,41.81,0.020613728
2015-01-09,2044.81,42.11,0.0205936
2015-01-08,2062.14,42.32,0.02052237
2015-01-07,2025.9,42.14,0.020800632
2015-01-06,2002.61,42.18,0.021062513
2015-01-05,2020.58,42.07,0.020820754
2015-01-02,2058.2,41.57,0.02019726
2015-01-01,2058.9,41.74,0.020272961
2014-12-31,2058.9,40.58,0.019709554
2014-12-30,2080.35,39.83,0.019145817
2014-12-29,2090.57,40.37,0.019310523
2014-12-26,2088.77,40.615,0.019444458
2014-12-25,2081.88,41.23,0.019804215
2014-12-24,2081.88,41.05,0.019717755
2014-12-23,2082.17,41.68,0.020017578
2014-12-22,2078.54,41.69,0.020057348
2014-12-19,2070.65,42.12,0.020341439
2014-12-18,2061.23,42.17,0.020458658
2014-12-17,2012.89,42.17,0.020949977
2014-12-16,1972.74,42.02,0.021300323
2014-12-15,1989.63,42.005,0.021111966
2014-12-12,2002.33,42.49,0.021220278
2014-12-11,2035.33,42.29,0.020777957
2014-12-10,2026.14,41.91,0.020684652
2014-12-09,2059.82,41.89,0.020336728
2014-12-08,2060.31,41.67,0.020225112
2014-12-05,2075.37,41.61,0.020049437
2014-12-04,2071.92,41.4,0.019981466
2014-12-03,2074.33,41.67,0.020088414
2014-12-02,2066.55,41.53,0.020096296
2014-12-01,2053.44,41.61,0.020263558
2014-11-28,2067.56,41.32,0.01998491
2014-11-27,2072.83,41.1,0.019827965
2014-11-26,2072.83,40.97,0.019765248
2014-11-25,2067.03,40.95,0.019811033
2014-11-24,2069.41,40.84,0.019735094
2014-11-21,2063.5,40.79,0.019767386
2014-11-20,2052.75,40.81,0.019880648
2014-11-19,2048.72,40.7,0.019866063
2014-11-18,2051.8,40.71,0.019841115
2014-11-17,2041.32,40.54,0.019859699
2014-11-14,2039.82,39.92,0.019570354
2014-11-13,2039.33,39.79,0.01951131
2014-11-12,2038.25,39.83,0.019541273
2014-11-11,2039.68,39.29,0.019262826
2014-11-10,2038.26,39.25,0.019256621
2014-11-07,2031.92,38.91,0.019149376
2014-11-06,2031.21,38.48,0.018944373
2014-11-05,2023.57,38.66,0.019104849
2014-11-04,2012.1,37.92,0.018845982
2014-11-03,2017.81,37.65,0.018658843
2014-10-31,2018.05,37.21,0.018438592
2014-10-30,1994.65,37.43,0.018765197
2014-10-29,1982.3,37.69,0.019013267
2014-10-28,1985.05,37.63,0.018956701
2014-10-27,1961.63,38.05,0.019397134
2014-10-24,1964.58,39.05,0.019877022
2014-10-23,1950.82,39.71,0.020355543
2014-10-22,1927.11,38.97,0.02022199
2014-10-21,1941.28,39.59,0.020393761
2014-10-20,1904.01,39.58,0.020787706
2014-10-17,1886.76,39.26,0.020808158
2014-10-16,1862.76,39.28,0.021086989
2014-10-15,1862.49,39.9,0.021422934
2014-10-14,1877.7,39.78,0.021185493
2014-10-13,1874.74,39.79,0.021224276
2014-10-10,1906.13,39.36,0.020649169
2014-10-09,1928.21,40.24,0.020869096
2014-10-08,1968.89,39.98,0.020305858
2014-10-07,1935.1,40.07,0.02070694
2014-10-06,1964.82,40.34,0.020531143
2014-10-03,1967.9,40.6,0.02063113
2014-10-02,1946.17,40.36,0.020738168
2014-10-01,1946.16,40.28,0.020697168
2014-09-30,1972.29,39.98,0.020270853
2014-09-29,1977.8,40.22,0.020335727
2014-09-26,1982.85,40.39,0.02036967
2014-09-25,1965.99,40.3,0.020498578
2014-09-24,1998.3,40.06,0.02004704
2014-09-23,1982.77,40.35,0.020350318
2014-09-22,1994.29,40.29,0.020202679
2014-09-19,2010.4,40.05,0.019921409
2014-09-18,2011.36,40.07,0.019921844
2014-09-17,2001.57,40.29,0.020129199
2014-09-16,1998.98,40.28,0.020150277
2014-09-15,1984.13,40.1,0.020210369
2014-09-12,1985.54,40.16,0.020226236
2014-09-11,1997.45,40.17,0.020110641
2014-09-10,1995.69,40.15,0.020118355
2014-09-09,1988.44,40.11,0.020171592
2014-09-08,2001.54,40.1,0.020034573
2014-09-05,2007.71,39.91,0.019878369
2014-09-04,1997.65,39.91,0.019978475
2014-09-03,2000.72,39.66,0.019822864
2014-09-02,2002.28,39.29,0.01962263
2014-09-01,2003.37,39.29,0.019611954
2014-08-29,2003.37,39.22,0.019577013
2014-08-28,1996.74,38.84,0.019451706
2014-08-27,2000.12,38.86,0.019428834
2014-08-26,2000.02,38.67,0.019334807
2014-08-25,1997.92,38.42,0.019229999
2014-08-22,1988.4,38.58,0.019402535
2014-08-21,1992.37,38.7,0.019424103
2014-08-20,1986.51,39.065,0.019665141
2014-08-19,1981.6,38.789,0.019574586
2014-08-18,1971.74,39,0.019779484
2014-08-15,1955.06,39.75,0.020331857
2014-08-14,1955.18,39.71,0.02031015
2014-08-13,1946.72,39.79,0.020439509
2014-08-12,1933.75,39.72,0.020540401
2014-08-11,1936.92,39.77,0.020532598
2014-08-08,1931.59,39.8,0.020604787
2014-08-07,1909.57,39.73,0.020805731
2014-08-06,1920.24,39.4,0.020518269
2014-08-05,1920.21,39.4499,0.020544576
2014-08-04,1938.99,38.98,0.02010325
2014-08-01,1925.15,39.49,0.020512687
2014-07-31,1930.67,39.13,0.020267576
2014-07-30,1970.07,39.2,0.01989777
2014-07-29,1969.95,38.92,0.019756847
2014-07-28,1978.91,38.72,0.019566327
2014-07-25,1978.34,38.83,0.019627567
2014-07-24,1987.98,38.64,0.019436815
2014-07-23,1987.01,38.99,0.019622448
2014-07-22,1983.53,38.95,0.019636708
2014-07-21,1973.63,38.78,0.019649073
2014-07-18,1978.22,38.74,0.019583262
2014-07-17,1958.12,38.35,0.019585112
2014-07-16,1981.57,38.34,0.019348295
2014-07-15,1973.28,38.11,0.019313022
